year,hours_spouse,Spouse_labor_status,Marital_status,industry_code,Rs census occupation code (2010),Ever work as long as one year,hours_self,Labor force status,ID,Ballot used for interview
2002,Not applicable,Working fulltime,Married,Not specified wholesale trade,Industrial truck and tractor operators,Not applicable,60,Temp not working,1432,Ballot c
2002,60,Temp not working,Married,Home health care services,Registered nurses,Not applicable,24,Temp not working,1665,Ballot c
2002,Not applicable,Not applicable,Divorced,Business support services,Editors,Not applicable,10,Temp not working,1705,Ballot c
2002,Not applicable,Working fulltime,Married,Department stores and discount stores,Retail salespersons,Not applicable,40,Temp not working,1706,Ballot a
2002,Not applicable,Not applicable,Divorced,"Colleges and universities, including junior colleges",Training and development managers,Not applicable,50,Temp not working,1707,Ballot b
2002,Not applicable,Not applicable,Divorced,National security and international affairs,First-line enlisted military supervisors,Not applicable,1,Temp not working,1802,Ballot c
2002,Not applicable,Working fulltime,Married,"Independent artists, performing arts, spectator sports, and related industries",Artists and related workers,Not applicable,25,Temp not working,1876,Ballot a
2002,Not applicable,Not applicable,Divorced,"Water, steam, air-conditioning, and irrigation systems","Bookkeeping, accounting, and auditing clerks",Not applicable,40,Temp not working,1946,Ballot c
2002,Not applicable,Working fulltime,Married,Elementary and secondary schools,Elementary and middle school teachers,Not applicable,35,Temp not working,1976,Ballot a
2002,Not applicable,Working parttime,Married,Construction,"Heating, air conditioning, and refrigeration mechanics and installers",Not applicable,43,Temp not working,2150,Ballot a
2002,40,Temp not working,Married, restaurants and other food services,Waiters and waitresses,Not applicable,10,Temp not working,2233,Ballot a
2002,Not applicable,Not applicable,Never married,"Miscellaneous manufacturing, n.e.c.","Shipping, receiving, and traffic clerks",Not applicable,40,Temp not working,2281,Ballot c
2002,Not applicable,Working parttime,Married,Grocery stores,Designers,Not applicable,30,Temp not working,2438,Ballot a
2002,Not applicable,Working fulltime,Married,Construction,"Managers, all other",Not applicable,40,Temp not working,2466,Ballot b
2002,Not applicable,Not applicable,Divorced,Traveler accommodation,Dishwashers,Not applicable,7,Temp not working,2509,Ballot a
2002,40,Temp not working,Married,Animal production,Miscellaneous agricultural workers,Not applicable,3,Temp not working,2520,Ballot c
2002,Not applicable,Not applicable,Divorced,Office supplies and stationery stores,Secretaries and administrative assistants,Not applicable,40,Temp not working,2527,Ballot b
2002,70,Temp not working,Married,Elementary and secondary schools,Secondary school teachers,Not applicable,50,Temp not working,2619,Ballot b
2002,Not applicable,Not applicable,Never married,"Other amusement, gambling, and recreation industries",Grounds maintenance workers,Not applicable,50,Temp not working,2668,Ballot c
2004,Not applicable,Not applicable,Never married,No answer,No answer,Not applicable,15,Temp not working,49,Ballot b
2004,Not applicable,Not applicable,Never married,"Health and personal care, except drug, stores",First-line supervisors of retail sales workers,Not applicable,40,Temp not working,71,Ballot a
2004,Not applicable,Not applicable,Divorced,Aircraft and parts manufacturing,Machinists,Not applicable,55,Temp not working,139,Ballot c
2004,37,Temp not working,Married,"Auto parts, accessories, and tire stores",Parts salespersons,Not applicable,50,Temp not working,160,Ballot c
2004,Not applicable,Not applicable,Never married,Nursing care facilities,"Miscellaneous healthcare support occupations, including medical equipment preparers",Not applicable,42,Temp not working,266,Ballot c
2004,Not applicable,Working fulltime,Married,Wired telecommunications carriers,Human resources workers,Not applicable,43,Temp not working,307,Ballot a
2004,Not applicable,Not applicable,Never married,"Business, professional, political, and similar organizations",Customer service representatives,Not applicable,38,Temp not working,325,Ballot a
2004,Not applicable,Working fulltime,Married,Elementary and secondary schools,Special education teachers,Not applicable,40,Temp not working,328,Ballot c
2004,Not applicable,Retired,Married,Elementary and secondary schools,Accountants and auditors,Not applicable,4,Temp not working,341,Ballot c
2004,Not applicable,Working fulltime,Married,Scientific research and development services,Chemists and materials scientists,Not applicable,40,Temp not working,342,Ballot b
2004,Not applicable,Not applicable,Divorced,Construction,"Heating, air conditioning, and refrigeration mechanics and installers",Not applicable,60,Temp not working,374,Ballot a
2004,Not applicable,Working fulltime,Married,Elementary and secondary schools,Teacher assistants,Not applicable,15,Temp not working,446,Ballot c
2004,Not applicable,Not applicable,Separated,Grocery stores,Cashiers,Not applicable,20,Temp not working,479,Ballot b
2004,Not applicable,Not applicable,Never married,Construction,Carpenters,Not applicable,40,Temp not working,661,Ballot b
2004,Not applicable,Working fulltime,Married,"Colleges and universities, including junior colleges",Secretaries and administrative assistants,Not applicable,35,Temp not working,686,Ballot b
2004,60,Temp not working,Married,"Securities, commodities, funds, trusts, and other financial investments",Personal financial advisors,Not applicable,60,Temp not working,773,Ballot a
2004,60,Temp not working,Married,Elementary and secondary schools,Psychologists,Not applicable,50,Temp not working,774,Ballot c
2004,Not applicable,Retired,Married,Real estate,"Property, real estate, and community association managers",Not applicable,1,Temp not working,798,Ballot a
2004,Not applicable,"Unempl, laid off",Married,Aircraft and parts manufacturing,Computer systems analysts,Not applicable,50,Temp not working,840,Ballot c
2004,12,Temp not working,Married,"Architectural, engineering, and related services",Electrical and electronics engineers,Not applicable,40,Temp not working,841,Ballot c
2004,Not applicable,"Unempl, laid off",Married,Not specified retail trade,Retail salespersons,Not applicable,10,Temp not working,844,Ballot a
2004,Not applicable,Not applicable,Separated,Elementary and secondary schools,Social workers,Not applicable,22,Temp not working,876,Ballot c
2004,Not applicable,Not applicable,Never married,Administration of economic programs and space research,Customer service representatives,Not applicable,41,Temp not working,882,Ballot c
2004,20,Temp not working,Married,Hospitals,Physicians and surgeons,Not applicable,55,Temp not working,915,Ballot a
2004,Not applicable,Working fulltime,Married,Computer systems design and related services,"Software developers, applications and systems software",Not applicable,15,Temp not working,930,Ballot a
2004,Not applicable,Not applicable,Never married,Construction,Construction managers,Not applicable,40,Temp not working,957,Ballot a
2004,Not applicable,Not applicable,Divorced,"Justice, public order, and safety activities",First-line supervisors of police and detectives,Not applicable,80,Temp not working,1121,Ballot c
2004,50,Temp not working,Married,No answer,No answer,Not applicable,40,Temp not working,1166,Ballot c
2004,Not applicable,Not applicable,Divorced,Construction,"Heating, air conditioning, and refrigeration mechanics and installers",Not applicable,65,Temp not working,1177,Ballot c
2004,32,Temp not working,Married,Iron and steel mills and steel product manufacturing ,Industrial truck and tractor operators,Not applicable,40,Temp not working,1265,Ballot b
2004,Not applicable,Not applicable,Never married, restaurants and other food services,First-line supervisors of food preparation and serving workers,Not applicable,50,Temp not working,1273,Ballot b
2004,Not applicable,Not applicable,Widowed,Administration of human resource programs,Speech-language  pathologists,Not applicable,32,Temp not working,1292,Ballot c
2004,Not applicable,Not applicable,Widowed,Footwear and leather goods repair,Shoe and leather workers and repairers,Not applicable,22,Temp not working,1305,Ballot c
2004,Not applicable,Not applicable,Never married, restaurants and other food services,Waiters and waitresses,Not applicable,30,Temp not working,1315,Ballot a
2004,Not applicable,Not applicable,Divorced,Automotive repair and maintenance,"First-line supervisors of mechanics, installers, and repairers",Not applicable,35,Temp not working,1425,Ballot b
2004,Not applicable,Working fulltime,Married,"Machinery manufacturing, n.e.c.    ","Inspectors, testers, sorters, samplers, and weighers",Not applicable,40,Temp not working,1491,Ballot b
2004,No answer,No answer,Married,Wired telecommunications carriers,Telemarketers,Not applicable,40,Temp not working,1493,Ballot a
2004,Not applicable,Not applicable,Divorced,Plastics product manufacturing,Secretaries and administrative assistants,Not applicable,25,Temp not working,1518,Ballot a
2004,80,Temp not working,Married,Construction,First-line supervisors of construction trades and extraction workers,Not applicable,75,Temp not working,1521,Ballot b
2004,40,Temp not working,Married,Travel arrangements and reservation services,Travel agents,Not applicable,8,Temp not working,1532,Ballot c
2004,Not applicable,Not applicable,Never married,Motion pictures and video industries,"Painters, construction and maintenance",Not applicable,60,Temp not working,1661,Ballot a
2004,Not applicable,Working fulltime,Married,Construction,Construction managers,Not applicable,60,Temp not working,1670,Ballot a
2004,33,Temp not working,Married,"Miscellaneous nondurable goods, merchant wholesalers","Managers, all other",Not applicable,42,Temp not working,1672,Ballot b
2004,Not applicable,Working fulltime,Married,Real estate,Real estate brokers and sales agents,Not applicable,50,Temp not working,1709,Ballot c
2004,Not applicable,Not applicable,Divorced,Truck transportation,Driver/sales workers and truck drivers,Not applicable,70,Temp not working,1827,Ballot b
